date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-25,4.15,4.3,4.21,4.09,2106327.75,0.14,3.44,3.864,3.735,3.658,826473.41,523067.21,349004.64,3.7
2016-10-24,3.7,4.07,4.07,3.69,1280928.62,0.37,10.0,3.752,3.672,3.627,447671.23,333746.68,251882.78,2.25
2016-10-21,3.68,3.71,3.7,3.66,282866.84,0.02,0.54,3.658,3.621,3.605,244577.19,235446.36,198222.46,0.5
2016-10-20,3.68,3.69,3.68,3.65,220169.09,0.02,0.55,3.64,3.604,3.599,220777.75,219620.93,189962.04,0.39
2016-10-19,3.66,3.7,3.66,3.64,242074.73,0.01,0.27,3.622,3.588,3.592,214549.84,212188.59,183724.03,0.42
2016-10-18,3.6,3.65,3.65,3.58,212316.88,0.05,1.39,3.606,3.574,3.587,219661.01,198727.27,181516.44,0.37
2016-10-17,3.66,3.68,3.6,3.6,265458.41,-0.01,-0.28,3.592,3.565,3.586,219822.13,190860.27,178578.53,0.47
2016-10-14,3.58,3.61,3.61,3.56,163869.66,0.02,0.56,3.584,3.562,3.591,226315.52,181864.1,172375.41,0.29
2016-10-13,3.57,3.6,3.59,3.56,189029.52,0.01,0.28,3.568,3.567,3.596,218464.1,177110.9,176204.01,0.33
2016-10-12,3.56,3.61,3.58,3.54,267630.59,0.0,0.0,3.554,3.573,3.604,209827.34,173430.91,178515.15,0.47
2016-10-11,3.57,3.58,3.58,3.54,213122.45,0.02,0.56,3.542,3.581,3.61,177793.52,174942.06,179497.61,0.37
2016-10-10,3.56,3.6,3.56,3.54,297925.38,0.03,0.85,3.538,3.582,3.612,161898.41,170018.89,173915.22,0.52
2016-09-30,3.52,3.54,3.53,3.51,124612.56,0.01,0.28,3.54,3.589,3.615,137412.67,160998.57,166168.27,0.22
2016-09-29,3.52,3.55,3.52,3.51,145845.7,0.0,0.0,3.566,3.593,3.622,135757.7,160303.16,166962.62,0.26
2016-09-28,3.58,3.58,3.52,3.51,107461.51,-0.04,-1.12,3.592,3.596,3.629,137034.49,155259.46,166755.18,0.19
2016-09-27,3.56,3.57,3.56,3.5,133646.88,-0.01,-0.28,3.62,3.599,3.637,172090.6,164305.62,172982.03,0.23
2016-09-26,3.66,3.67,3.57,3.55,175496.72,-0.09,-2.46,3.626,3.607,3.642,178139.37,166296.8,174323.77,0.31
2016-09-23,3.65,3.67,3.66,3.64,116337.7,0.01,0.27,3.638,3.62,3.649,184584.47,162886.71,183179.76,0.2
2016-09-22,3.66,3.68,3.65,3.64,152229.66,-0.01,-0.27,3.62,3.625,3.65,184848.62,175297.11,185727.82,0.27
2016-09-21,3.59,3.74,3.66,3.59,282742.06,0.07,1.95,3.6,3.634,3.652,173484.43,183599.39,187231.22,0.5
2016-09-20,3.64,3.64,3.59,3.58,163890.73,-0.04,-1.1,3.578,3.638,3.652,156520.64,184053.16,183960.64,0.29
2016-09-19,3.6,3.65,3.63,3.6,207722.2,0.06,1.68,3.588,3.641,3.657,154454.22,177811.55,186927.69,0.36
2016-09-14,3.55,3.58,3.57,3.52,117658.43,0.02,0.56,3.602,3.641,3.66,141188.96,171337.97,195011.02,0.21
2016-09-13,3.58,3.58,3.55,3.54,95408.73,0.0,0.0,3.63,3.65,3.669,165745.61,173622.09,220498.16,0.17
2016-09-12,3.6,3.61,3.55,3.54,197923.12,-0.09,-2.47,3.668,3.662,3.677,193714.35,178250.9,236871.33,0.35
