date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-13,27.1,27.16,27.08,26.73,29620.34,0.1,0.37,27.306,27.686,27.838,33386.14,32665.75,36456.57,0.7
2017-03-10,27.33,27.33,26.98,26.8,35537.71,-0.15,-0.55,27.502,27.758,27.858,33709.94,31463.65,36038.76,0.84
2017-03-09,27.59,27.6,27.13,27.08,28155.43,-0.46,-1.67,27.714,27.866,27.884,31398.87,29825.7,35048.82,0.67
2017-03-08,27.75,27.85,27.59,27.49,27614.08,-0.16,-0.58,27.918,27.944,27.91,38975.83,29412.73,34929.06,0.66
2017-03-07,28.03,28.09,27.75,27.6,46003.13,-0.31,-1.1,28.022,27.998,27.898,38206.11,28943.14,34415.92,1.09
2017-03-06,28.05,28.08,28.06,27.86,31239.33,0.02,0.07,28.066,28.052,27.876,31945.35,28020.46,33195.12,0.74
2017-03-03,28.0,28.09,28.04,27.65,23982.4,-0.11,-0.39,28.014,28.053,27.837,29217.37,28890.81,33206.35,0.57
2017-03-02,28.19,28.56,28.15,28.1,66040.21,0.04,0.14,28.018,28.034,27.777,28252.52,30851.11,32494.05,1.57
2017-03-01,27.97,28.13,28.11,27.83,23765.48,0.14,0.5,27.97,28.035,27.724,19849.63,31426.39,29837.99,0.56
2017-02-28,27.8,27.98,27.97,27.75,14699.34,0.17,0.61,27.974,28.052,27.665,19680.18,39124.81,29413.86,0.35
2017-02-27,28.08,28.17,27.8,27.79,17599.43,-0.26,-0.93,28.038,27.989,27.607,24095.57,40247.4,29330.78,0.42
2017-02-24,27.9,28.07,28.06,27.81,19158.16,0.15,0.54,28.092,27.957,27.574,28564.24,40613.86,29323.13,0.46
2017-02-23,28.11,28.16,27.91,27.75,24025.74,-0.22,-0.78,28.05,27.902,27.517,33449.69,40271.94,29536.49,0.57
2017-02-22,28.27,28.27,28.13,28.03,22918.21,-0.16,-0.57,28.1,27.875,27.461,43003.15,40445.38,30001.88,0.54
2017-02-21,28.16,28.34,28.29,27.96,36776.33,0.22,0.78,28.13,27.798,27.385,58569.45,39888.7,29735.4,0.87
2017-02-20,27.68,28.11,28.07,27.67,39942.78,0.22,0.79,27.94,27.699,27.3,56399.22,38369.78,29376.73,0.95
2017-02-17,28.15,28.2,27.85,27.7,43585.38,-0.31,-1.1,27.822,27.621,27.233,52663.48,37521.89,29779.17,1.04
2017-02-16,28.38,28.75,28.16,27.99,71793.07,-0.12,-0.42,27.754,27.519,27.207,47094.19,34136.98,29151.36,1.71
2017-02-15,27.55,28.45,28.28,27.43,100749.69,0.94,3.44,27.65,27.412,27.197,37887.61,28249.59,28202.23,2.4
2017-02-14,27.41,27.6,27.34,27.22,25925.18,-0.14,-0.51,27.466,27.278,27.158,21207.95,19702.91,24327.71,0.62
2017-02-13,27.5,27.77,27.48,27.43,21264.1,-0.03,-0.11,27.458,27.224,27.19,20340.35,18414.16,23844.44,0.51
2017-02-10,27.48,27.65,27.51,27.41,15738.93,-0.13,-0.47,27.42,27.19,27.226,22380.29,18032.41,24120.45,0.37
2017-02-09,27.36,27.65,27.64,27.28,25760.14,0.28,1.02,27.284,27.131,27.271,21179.77,18801.04,25074.14,0.61
2017-02-08,27.29,27.4,27.36,27.09,17351.39,0.06,0.22,27.174,27.046,27.3,18611.57,19558.38,25666.14,0.41
2017-02-07,27.16,27.39,27.3,27.05,21587.17,0.01,0.04,27.09,26.971,27.327,18197.86,19582.11,26414.13,0.51
2017-02-06,27.01,27.3,27.29,26.82,31463.83,0.46,1.71,26.99,26.901,27.341,16487.98,20383.67,26577.48,0.75
2017-02-03,26.96,27.17,26.83,26.73,9736.34,-0.26,-0.96,26.96,26.844,27.342,13684.52,22036.45,26319.07,0.23
2017-01-26,26.92,27.15,27.09,26.92,12919.11,0.15,0.56,26.978,26.894,27.378,16422.3,24165.75,27057.61,0.31
2017-01-25,26.8,26.97,26.94,26.51,15282.87,0.14,0.52,26.918,26.982,27.413,20505.2,28154.88,27180.15,0.36
2017-01-24,27.1,27.12,26.8,26.76,13037.73,-0.34,-1.25,26.852,27.038,27.46,20966.35,28952.51,27638.75,0.31
2017-01-23,26.75,27.27,27.14,26.75,17446.54,0.22,0.82,26.812,27.156,27.521,24279.36,29274.71,28014.3,0.41
2017-01-20,26.6,26.95,26.92,26.58,23425.27,0.13,0.48,26.728,27.262,27.57,30388.38,30208.49,28420.53,0.56
2017-01-19,26.62,27.13,26.79,26.6,33333.58,0.18,0.68,26.81,27.41,27.663,31909.19,31347.23,28728.19,0.79
2017-01-18,26.42,26.72,26.61,26.42,17588.64,0.01,0.04,27.046,27.553,27.753,35804.56,31773.9,28029.45,0.42
2017-01-17,26.5,26.73,26.6,25.91,29602.79,-0.12,-0.45,27.224,27.682,27.84,36938.66,33246.14,28345.37,0.7
2017-01-16,27.4,27.56,26.72,25.2,47991.61,-0.61,-2.23,27.5,27.78,27.946,34270.05,32771.28,28701.26,1.14
2017-01-13,27.9,28.15,27.33,27.3,31029.31,-0.64,-2.29,27.796,27.84,28.047,30028.61,30601.68,28811.95,0.74
2017-01-12,27.78,28.43,27.97,27.7,52810.46,0.47,1.71,28.01,27.862,28.077,30785.28,29949.48,28811.96,1.26
2017-01-11,28.01,28.16,27.5,27.48,23259.14,-0.48,-1.72,28.06,27.845,28.06,27743.24,26205.42,28224.28,0.55
2017-01-10,28.2,28.2,27.98,27.92,16259.75,-0.22,-0.78,28.14,27.881,28.064,29553.63,26324.99,28554.0,0.39
2017-01-09,28.35,28.35,28.2,28.0,26784.38,-0.2,-0.7,28.06,27.886,28.04,31272.51,26753.89,30553.35,0.64
2017-01-06,28.21,28.6,28.4,27.98,34812.66,0.18,0.64,27.884,27.877,28.078,31174.76,26632.58,30171.22,0.83
2017-01-05,27.95,28.38,28.22,27.69,37600.25,0.32,1.15,27.714,27.915,28.109,29113.69,26109.15,29344.08,0.89
2017-01-04,27.64,27.96,27.9,27.5,32311.09,0.32,1.16,27.63,27.952,28.162,24667.61,24284.99,29006.01,0.77
2017-01-03,27.34,27.6,27.58,27.32,24854.19,0.26,0.95,27.622,27.997,28.211,23096.35,23444.6,28208.17,0.59
2016-12-30,27.48,27.62,27.32,27.14,26295.59,-0.23,-0.83,27.712,28.112,28.272,22235.27,24631.23,28176.54,0.63
2016-12-29,27.8,27.8,27.55,27.36,24507.32,-0.25,-0.9,27.87,28.253,28.349,22090.4,27022.23,28892.96,0.58
2016-12-28,27.8,27.92,27.8,27.6,15369.87,-0.06,-0.21,28.116,28.292,28.438,23104.62,27674.43,30401.06,0.37
2016-12-27,27.93,28.19,27.86,27.68,24454.8,-0.17,-0.61,28.274,28.274,28.528,23902.37,30243.14,32366.35,0.58
2016-12-26,27.85,28.08,28.03,27.57,20548.75,-0.08,-0.28,28.372,28.246,28.637,23792.85,30783.01,34243.06,0.49
2016-12-23,28.78,28.87,28.11,27.84,25571.24,-0.67,-2.33,28.512,28.194,28.725,27027.2,34352.82,35442.6,0.61
2016-12-22,28.64,28.85,28.78,28.32,29578.43,0.19,0.67,28.636,28.279,28.812,31954.05,33709.86,36235.31,0.7
2016-12-21,28.4,28.68,28.59,28.31,19358.64,0.24,0.85,28.468,28.303,28.865,32244.24,32579.0,37545.0,0.46
2016-12-20,28.73,28.74,28.35,28.2,23907.21,-0.38,-1.32,28.274,28.371,28.929,36583.9,33727.03,39580.58,0.57
2016-12-19,28.8,29.0,28.73,28.22,36720.47,0.0,0.0,28.12,28.424,29.023,37773.17,32971.73,41308.04,0.87
2016-12-16,28.0,28.91,28.73,28.0,50205.52,0.79,2.83,27.876,28.431,29.091,41678.44,31721.84,42720.68,1.19
2016-12-15,27.22,28.18,27.94,27.22,31029.35,0.32,1.16,27.922,28.444,29.149,35465.66,30763.7,43036.1,0.74
2016-12-14,27.45,28.15,27.62,27.0,41056.95,0.04,0.14,28.138,28.584,29.25,32913.76,33127.7,44601.76,0.98
2016-12-13,27.46,27.78,27.58,26.93,29853.58,0.07,0.25,28.468,28.781,29.375,30870.16,34489.57,48705.72,0.71
2016-12-12,28.92,29.27,27.51,27.23,56246.8,-1.45,-5.01,28.728,29.027,29.468,28170.29,37703.12,50989.11,1.34
2016-12-09,28.99,29.08,28.96,28.77,19141.62,-0.06,-0.21,28.986,29.255,29.538,21765.24,36532.37,50338.23,0.46
2016-12-08,29.28,29.33,29.02,28.88,18269.87,-0.25,-0.85,28.966,29.345,29.538,26061.74,38760.76,52969.15,0.43
2016-12-07,28.83,29.29,29.27,28.71,30838.93,0.39,1.35,29.03,29.426,29.539,33341.63,42511.0,54288.71,0.73
2016-12-06,28.66,29.03,28.88,28.66,16354.23,0.01,0.04,29.094,29.487,29.51,38108.97,45434.13,54936.5,0.39
2016-12-05,28.62,29.13,28.8,28.48,24221.56,-0.08,-0.28,29.326,29.622,29.535,47235.94,49644.35,56023.27,0.58
2016-12-02,29.25,29.48,28.86,28.69,40624.1,-0.48,-1.64,29.524,29.751,29.554,51299.5,53719.52,56116.59,0.97
2016-12-01,29.5,29.53,29.34,29.06,54669.34,-0.19,-0.64,29.724,29.853,29.574,51459.79,55308.49,56476.0,1.3
2016-11-30,29.95,29.95,29.59,29.2,54675.62,-0.42,-1.4,29.822,29.915,29.552,51680.36,56075.82,55660.07,1.3
2016-11-29,29.71,30.3,30.04,29.51,61989.08,0.32,1.08,29.88,29.969,29.505,52759.3,62921.88,55257.3,1.47
2016-11-28,29.97,30.06,29.79,29.57,44539.38,-0.09,-0.3,29.918,29.908,29.46,52052.75,64275.1,54034.49,1.06
2016-11-25,29.83,29.97,29.86,29.35,41425.51,0.06,0.2,29.978,29.821,29.404,56139.54,64144.09,53162.54,0.98
2016-11-24,29.87,30.17,29.83,29.5,55772.2,-0.04,-0.13,29.982,29.73,29.343,59157.2,67177.54,53398.52,1.33
2016-11-23,30.28,30.47,29.88,29.71,60070.32,-0.34,-1.12,30.008,29.652,29.291,60471.29,66066.42,53094.0,1.43
2016-11-22,30.05,30.37,30.23,29.86,58456.35,0.13,0.43,30.058,29.532,29.253,73084.47,64438.86,52754.14,1.39
2016-11-21,29.96,30.3,30.09,29.65,64973.32,0.21,0.7,29.898,29.448,29.231,76497.44,62402.2,51766.21,1.54
2016-11-18,29.95,30.27,29.88,29.6,56513.82,-0.07,-0.23,29.664,29.357,29.211,72148.63,58513.65,50768.59,1.34
2016-11-17,30.14,30.32,29.96,29.7,62342.63,-0.18,-0.6,29.478,29.294,29.194,75197.88,57643.51,49387.76,1.48
2016-11-16,29.53,30.49,30.13,29.53,123136.23,0.71,2.41,29.296,29.189,29.178,71661.55,55244.32,48562.43,2.93
2016-11-15,28.95,29.67,29.43,28.81,75521.2,0.52,1.8,29.006,29.041,29.137,55793.25,47592.71,44107.9,1.8
2016-11-14,28.84,29.05,28.92,28.72,43229.27,-0.04,-0.14,28.998,29.012,29.145,48306.96,43793.89,41764.31,1.03
2016-11-11,28.95,29.13,28.95,28.57,71760.05,-0.08,-0.28,29.05,28.986,29.153,44878.68,42181.0,41598.22,1.71
2016-11-10,29.05,29.12,29.05,28.83,44661.02,0.35,1.22,29.11,28.956,29.198,40089.14,39619.5,39912.65,1.06
2016-11-09,29.39,29.39,28.68,28.39,43794.72,-0.72,-2.45,29.082,28.93,29.232,38827.09,40121.59,39533.48,1.04
2016-11-08,29.31,29.52,29.39,29.11,38089.76,0.19,0.65,29.076,28.973,29.305,39392.16,41069.42,39044.29,0.91
2016-11-07,29.26,29.55,29.18,29.0,26087.83,-0.07,-0.24,29.026,29.013,29.334,39280.82,41130.22,39143.56,0.62
2016-11-04,28.95,29.48,29.25,28.84,47812.39,0.3,1.04,28.922,29.065,29.357,39483.33,43023.53,39271.53,1.14
2016-11-03,28.51,29.14,28.91,28.51,38350.73,0.26,0.91,28.802,29.093,29.358,39149.85,41132.0,38783.12,0.91
2016-11-02,29.07,29.07,28.65,28.56,46620.11,-0.46,-1.58,28.778,29.167,29.36,41416.09,41880.55,38533.86,1.11
2016-11-01,28.62,29.24,29.14,28.62,37533.03,0.53,1.85,28.87,29.233,29.371,42746.68,40623.09,37256.59,0.89
2016-10-31,28.38,28.84,28.66,28.38,27100.4,0.03,0.1,29.0,29.277,29.352,42979.62,39734.73,36359.73,0.64
2016-10-28,28.8,29.12,28.65,28.4,46145.0,-0.12,-0.42,29.208,29.32,29.337,46563.72,41015.43,36810.56,1.1
2016-10-27,29.0,29.23,28.79,28.63,49681.89,-0.31,-1.06,29.384,29.44,29.369,43114.16,40205.8,35686.36,1.18
2016-10-26,29.77,29.8,29.11,29.0,53273.07,-0.66,-2.22,29.556,29.533,29.38,42345.01,38945.37,34817.75,1.27
2016-10-25,29.67,29.98,29.79,29.55,38697.73,0.08,0.27,29.596,29.636,29.36,38499.5,37019.16,33392.27,0.92
2016-10-24,29.33,29.98,29.7,29.3,45020.92,0.19,0.64,29.554,29.655,29.32,36489.84,37156.9,32874.89,1.07
2016-10-21,29.86,29.87,29.53,29.21,28897.17,-0.1,-0.34,29.432,29.649,29.305,35467.14,35519.53,33322.8,0.69
2016-10-20,29.48,29.92,29.65,29.48,45836.17,0.35,1.2,29.496,29.622,29.243,37297.44,36434.24,33352.97,1.09
2016-10-19,29.65,29.65,29.31,29.27,34045.49,-0.3,-1.01,29.51,29.552,29.196,35545.73,35187.18,32436.9,0.81
2016-10-18,29.1,29.72,29.58,29.03,28649.43,0.49,1.68,29.676,29.509,29.168,35538.82,33890.09,33299.19,0.68
2016-10-17,29.8,29.84,29.09,29.07,39907.42,-0.74,-2.48,29.756,29.426,29.189,37823.97,32984.73,33787.38,0.95
2016-10-14,29.61,29.88,29.85,29.16,38048.71,0.17,0.57,29.866,29.353,29.252,35571.93,32605.7,33167.89,0.9
2016-10-13,30.01,30.26,29.72,29.61,37077.6,-0.43,-1.43,29.748,29.298,29.289,35571.03,31166.92,32441.99,0.88
2016-10-12,29.83,30.38,30.14,29.61,34010.93,0.14,0.47,29.594,29.227,29.339,34828.63,30690.13,32163.27,0.81
2016-10-11,29.65,30.07,29.98,29.4,40075.18,0.34,1.15,29.342,29.084,29.345,32241.37,29765.39,31931.9,0.95
2016-10-10,29.5,29.65,29.64,29.26,28647.22,0.46,1.58,29.096,28.985,29.343,28145.49,28592.88,31869.46,0.68
2016-09-30,28.95,29.26,29.26,28.85,38044.22,0.28,0.97,28.84,28.96,29.377,29639.47,31126.06,31645.25,0.9
2016-09-29,28.88,29.14,28.95,28.57,33365.59,0.07,0.24,28.848,28.864,29.443,26762.82,30271.71,31513.56,0.79
2016-09-28,29.0,29.19,28.88,28.8,21074.64,0.17,0.59,28.86,28.84,29.526,26551.63,29686.61,31034.02,0.5
2016-09-27,28.12,28.78,28.75,28.11,19595.8,0.36,1.27,28.826,28.827,29.605,27289.4,32708.29,31635.49,0.47
2016-09-26,29.03,29.22,28.36,28.36,36117.11,-0.85,-2.91,28.874,28.952,29.706,29040.27,34590.03,32422.57,0.86
2016-09-23,29.0,29.3,29.3,28.84,23660.95,0.29,1.0,29.08,29.151,29.819,32612.66,33730.07,35029.89,0.56
2016-09-22,28.99,29.2,29.01,28.8,32309.65,0.31,1.08,28.88,29.279,29.947,33780.59,33717.05,38046.42,0.77
2016-09-21,29.0,29.0,28.71,28.63,24763.5,-0.29,-1.0,28.82,29.451,30.071,32821.59,33636.42,38510.82,0.59
2016-09-20,29.39,29.39,28.99,28.84,28350.13,-0.4,-1.36,28.828,29.605,30.213,38127.19,34098.41,40030.92,0.67
2016-09-19,28.31,29.92,29.39,28.3,53979.05,1.07,3.78,29.03,29.701,30.339,40139.79,35146.03,42258.02,1.28
2016-09-14,28.64,28.64,28.3,28.15,29500.64,-0.42,-1.46,29.222,29.793,30.481,34847.49,32164.44,42871.13,0.7
2016-09-13,28.82,28.97,28.71,28.48,27514.65,-0.02,-0.07,29.678,30.022,30.695,33653.5,32755.41,45514.46,0.65
2016-09-12,29.52,29.52,28.75,28.59,51291.46,-1.24,-4.13,30.082,30.212,30.901,34451.24,32381.44,49784.29,1.22
