date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,10.8,10.89,10.84,10.7,41576.35,0.06,0.56,11.106,11.386,11.482,41593.47,47545.57,42898.63,1.64
2017-03-30,11.27,11.27,10.78,10.75,58377.03,-0.42,-3.75,11.244,11.459,11.517,43152.59,48103.35,42442.54,2.3
2017-03-29,11.36,11.45,11.2,11.13,37211.12,-0.17,-1.5,11.396,11.544,11.555,42817.5,46704.7,41365.28,1.47
2017-03-28,11.33,11.45,11.37,11.32,26428.18,0.03,0.27,11.486,11.569,11.577,43482.07,45521.16,43447.87,1.04
2017-03-27,11.52,11.53,11.34,11.33,44374.65,-0.19,-1.65,11.566,11.585,11.582,47437.2,46925.5,43854.96,1.75
2017-03-24,11.46,11.54,11.53,11.33,49371.98,-0.01,-0.09,11.666,11.609,11.587,53497.67,46700.78,43273.44,1.94
2017-03-23,11.66,11.74,11.54,11.32,56701.58,-0.11,-0.94,11.674,11.601,11.585,53054.11,43800.95,43129.73,2.23
2017-03-22,11.67,11.72,11.65,11.53,40533.94,-0.12,-1.02,11.692,11.597,11.584,50591.89,41555.19,42605.01,1.6
2017-03-21,11.81,11.84,11.77,11.67,46203.83,-0.07,-0.59,11.652,11.593,11.584,47560.25,40855.13,43693.8,1.82
2017-03-20,11.48,11.88,11.84,11.48,74677.01,0.27,2.33,11.604,11.59,11.569,46413.8,40948.27,43223.46,2.94
2017-03-17,11.66,11.72,11.57,11.42,47154.17,-0.06,-0.52,11.552,11.577,11.546,39903.9,38251.69,41447.72,1.86
2017-03-16,11.47,11.65,11.63,11.43,44390.5,0.18,1.57,11.528,11.575,11.53,34547.8,36781.74,41125.14,1.75
2017-03-15,11.5,11.54,11.45,11.39,25375.72,-0.08,-0.69,11.502,11.565,11.523,32518.49,36025.86,40957.37,1.0
2017-03-14,11.63,11.72,11.53,11.49,40471.62,-0.05,-0.43,11.534,11.584,11.52,34150.02,41374.58,42028.3,1.59
2017-03-13,11.52,11.58,11.58,11.37,42127.47,0.13,1.14,11.576,11.578,11.522,35482.73,40784.42,42016.94,1.66
2017-03-10,11.5,11.54,11.45,11.42,20373.69,-0.05,-0.43,11.602,11.564,11.517,36599.48,39846.1,42612.4,0.8
2017-03-09,11.57,11.64,11.5,11.44,34243.97,-0.11,-0.95,11.622,11.569,11.525,39015.68,42458.5,46426.88,1.35
2017-03-08,11.75,11.75,11.61,11.53,33533.34,-0.13,-1.11,11.628,11.57,11.522,39533.22,43654.83,47028.33,1.32
2017-03-07,11.75,11.8,11.74,11.66,47135.2,0.03,0.26,11.634,11.574,11.51,48599.14,46532.47,47314.4,1.86
2017-03-06,11.57,11.71,11.71,11.56,47711.21,0.16,1.39,11.58,11.547,11.486,46086.11,45498.64,46218.65,1.88
2017-03-03,11.47,11.56,11.55,11.32,32454.69,0.02,0.17,11.526,11.515,11.465,43092.72,44643.75,46004.7,1.28
2017-03-02,11.65,11.69,11.53,11.49,36831.64,-0.11,-0.94,11.516,11.484,11.438,45901.32,45468.55,45216.65,1.45
2017-03-01,11.47,11.75,11.64,11.43,78862.98,0.17,1.48,11.512,11.48,11.414,47776.44,45888.88,44439.47,3.11
2017-02-28,11.44,11.56,11.47,11.4,34570.01,0.03,0.26,11.514,11.456,11.385,44465.8,42682.02,41788.57,1.36
2017-02-27,11.49,11.56,11.44,11.42,32744.3,-0.06,-0.52,11.514,11.465,11.36,44911.18,43249.45,41953.21,1.29
2017-02-24,11.49,11.59,11.5,11.33,46497.66,-0.01,-0.09,11.504,11.469,11.334,46194.77,45378.69,42087.36,1.83
2017-02-23,11.68,11.7,11.51,11.4,46207.24,-0.14,-1.2,11.452,11.48,11.299,45035.77,50395.26,41831.27,1.82
2017-02-22,11.49,11.68,11.65,11.49,62309.81,0.18,1.57,11.448,11.473,11.254,44001.33,50401.83,41220.51,2.45
2017-02-21,11.35,11.5,11.47,11.34,36796.87,0.08,0.7,11.398,11.446,11.195,40898.24,48096.33,39924.36,1.45
2017-02-20,11.19,11.39,11.39,11.16,39162.25,0.15,1.33,11.416,11.425,11.15,41587.73,46938.67,40872.62,1.54
2017-02-17,11.5,11.55,11.24,11.21,40702.7,-0.25,-2.18,11.434,11.414,11.105,44562.61,47365.65,42335.09,1.6
2017-02-16,11.36,11.52,11.49,11.32,41035.03,0.09,0.79,11.508,11.391,11.103,55754.75,44964.75,41749.36,1.62
2017-02-15,11.49,11.51,11.4,11.31,46794.35,-0.16,-1.38,11.498,11.347,11.097,56802.33,42990.05,41270.92,1.84
2017-02-14,11.47,11.69,11.56,11.43,40244.3,0.08,0.7,11.494,11.313,11.108,55294.42,40895.12,40904.38,1.59
2017-02-13,11.61,11.61,11.48,11.35,54036.68,-0.13,-1.12,11.434,11.254,11.111,52289.6,40656.96,41174.24,2.13
2017-02-10,11.46,11.83,11.61,11.41,96663.39,0.17,1.49,11.394,11.199,11.129,50168.69,38796.04,40356.51,3.81
2017-02-09,11.41,11.56,11.44,11.28,46272.94,0.06,0.53,11.274,11.118,11.137,34174.76,33267.27,37912.04,1.82
2017-02-08,11.26,11.43,11.38,11.24,39254.81,0.12,1.07,11.196,11.035,11.155,29177.77,32039.19,37660.57,1.55
2017-02-07,11.21,11.34,11.26,11.18,25220.2,-0.02,-0.18,11.132,10.944,11.174,26495.81,31752.39,37497.19,0.99
2017-02-06,10.91,11.38,11.28,10.91,43432.12,0.27,2.45,11.074,10.874,11.198,29024.32,34806.58,38287.32,1.71
2017-02-03,11.03,11.05,11.01,10.91,16693.72,-0.04,-0.36,11.004,10.795,11.215,27423.38,37304.52,37714.45,0.66
2017-01-26,11.13,11.14,11.05,10.88,21288.02,-0.01,-0.09,10.962,10.814,11.244,32359.79,38533.98,38768.27,0.84
2017-01-25,10.93,11.13,11.06,10.93,25844.99,0.09,0.82,10.874,10.847,11.281,34900.61,39551.78,40297.65,1.02
2017-01-24,10.89,11.09,10.97,10.76,37862.73,0.04,0.37,10.756,10.903,11.307,37008.97,40913.65,40247.85,1.49
2017-01-23,10.82,10.95,10.93,10.72,35427.44,0.13,1.2,10.674,10.968,11.334,40588.84,41691.52,40044.59,1.4
2017-01-20,10.56,10.91,10.8,10.51,41375.77,0.19,1.79,10.586,11.058,11.352,47185.66,41916.99,39547.0,1.63
2017-01-19,10.47,10.63,10.61,10.31,33992.12,0.14,1.34,10.666,11.156,11.382,44708.16,42556.8,39314.72,1.34
2017-01-18,10.51,10.62,10.47,10.46,36386.78,-0.09,-0.85,10.82,11.274,11.427,44202.96,43281.94,39387.39,1.43
2017-01-17,10.5,10.63,10.56,10.23,55762.1,0.07,0.67,11.05,11.404,11.479,44818.33,43241.99,39267.78,2.2
2017-01-16,11.2,11.2,10.49,10.17,68411.53,-0.71,-6.34,11.262,11.522,11.528,42794.19,41768.06,39498.23,2.69
2017-01-13,11.38,11.46,11.2,11.18,28988.27,-0.18,-1.58,11.53,11.634,11.568,36648.31,38124.38,38074.87,1.14
2017-01-12,11.58,11.68,11.38,11.36,31466.11,-0.24,-2.06,11.646,11.674,11.56,40405.43,39002.57,39345.26,1.24
2017-01-11,11.59,11.72,11.62,11.53,39463.66,0.0,0.0,11.728,11.715,11.532,42360.92,41043.52,39327.25,1.55
2017-01-10,11.82,11.85,11.62,11.61,45641.37,-0.21,-1.77,11.758,11.71,11.499,41665.65,39582.06,39008.2,1.8
2017-01-09,11.68,11.85,11.83,11.64,37682.14,0.05,0.42,11.782,11.699,11.462,40741.93,38397.66,40038.53,1.48
2017-01-06,11.88,11.92,11.78,11.63,47773.89,-0.01,-0.09,11.738,11.645,11.451,39600.45,37177.02,39460.5,1.88
2017-01-05,11.8,11.89,11.79,11.75,41243.56,0.02,0.17,11.702,11.607,11.448,37599.7,36072.64,38824.52,1.62
2017-01-04,11.73,11.91,11.77,11.7,35987.3,0.03,0.26,11.702,11.58,11.449,39726.11,35492.84,38568.16,1.42
2017-01-03,11.72,11.76,11.74,11.55,41022.76,0.13,1.12,11.662,11.554,11.44,37498.46,35293.56,38492.4,1.62
2016-12-30,11.6,11.78,11.61,11.5,31974.74,0.01,0.09,11.616,11.534,11.432,36053.38,37228.41,38786.18,1.21
2016-12-29,11.71,11.82,11.6,11.59,37770.16,-0.19,-1.61,11.552,11.501,11.428,34753.58,38025.36,40717.73,1.43
2016-12-28,11.58,11.85,11.79,11.52,51875.6,0.22,1.9,11.512,11.445,11.445,34545.58,39687.96,41698.97,1.97
2016-12-27,11.51,11.6,11.57,11.46,24849.04,0.06,0.52,11.458,11.349,11.442,31259.57,37610.98,41665.81,0.94
2016-12-26,11.24,11.58,11.51,11.16,33797.38,0.22,1.95,11.446,11.287,11.448,33088.66,38434.34,44341.49,1.28
2016-12-23,11.4,11.57,11.29,11.23,25475.73,-0.11,-0.96,11.452,11.224,11.477,38403.43,41679.4,46068.63,0.97
2016-12-22,11.52,11.52,11.4,11.32,36730.15,-0.12,-1.04,11.45,11.257,11.514,41297.14,41743.98,49293.81,1.39
2016-12-21,11.56,11.63,11.52,11.42,35445.56,0.01,0.09,11.378,11.289,11.552,44830.33,41576.41,51931.08,1.34
2016-12-20,11.46,11.61,11.51,11.38,33994.47,-0.03,-0.26,11.24,11.317,11.586,43962.38,41643.47,54959.81,1.29
2016-12-19,11.29,11.63,11.54,11.21,60371.23,0.26,2.31,11.128,11.326,11.63,43780.03,41691.24,58016.85,2.29
2016-12-16,11.05,11.28,11.28,11.0,39944.3,0.24,2.17,10.996,11.33,11.663,44955.37,40343.95,58151.14,1.51
2016-12-15,10.83,11.16,11.04,10.8,54396.1,0.21,1.94,11.064,11.354,11.708,42190.81,43410.09,60027.82,2.06
2016-12-14,10.96,11.03,10.83,10.81,31105.82,-0.12,-1.1,11.2,11.445,11.773,38322.48,43709.98,61740.38,1.18
2016-12-13,10.83,10.98,10.95,10.75,33082.68,0.07,0.64,11.394,11.534,11.839,39324.55,45720.65,63910.92,1.25
2016-12-12,11.59,11.68,10.88,10.85,66247.97,-0.74,-6.37,11.524,11.609,11.905,39602.46,50248.64,66992.29,2.51
2016-12-09,11.73,11.78,11.62,11.6,26121.47,-0.1,-0.85,11.664,11.73,11.968,35732.54,50457.87,68446.83,0.99
2016-12-08,11.81,11.86,11.72,11.68,35054.47,-0.08,-0.68,11.644,11.771,11.99,44629.38,56843.65,72257.4,1.33
2016-12-07,11.6,11.84,11.8,11.6,36116.18,0.2,1.72,11.69,11.815,11.999,49097.47,62285.76,75039.32,1.37
2016-12-06,11.6,11.76,11.6,11.58,34472.22,0.02,0.17,11.674,11.854,11.994,52116.75,68276.14,77119.58,1.31
2016-12-05,11.42,11.69,11.58,11.34,46898.34,0.06,0.52,11.694,11.934,12.007,60894.83,74342.46,78703.39,1.78
2016-12-02,11.94,11.95,11.52,11.51,70605.67,-0.43,-3.6,11.796,11.995,12.024,65183.2,75958.33,80578.39,2.68
2016-12-01,11.68,12.0,11.95,11.68,57394.95,0.23,1.96,11.898,12.061,12.046,69057.93,76645.54,85464.52,2.18
2016-11-30,11.7,11.83,11.72,11.6,51212.55,0.02,0.17,11.94,12.101,12.038,75474.05,79770.78,86869.93,1.94
2016-11-29,12.09,12.13,11.7,11.6,78362.62,-0.39,-3.23,12.034,12.144,12.034,84435.54,82101.18,87236.51,2.97
2016-11-28,12.06,12.18,12.09,11.98,68340.21,0.06,0.5,12.174,12.201,12.033,87790.1,83735.93,87875.52,2.59
2016-11-25,12.09,12.18,12.03,11.84,89979.3,-0.13,-1.07,12.194,12.205,12.017,86733.47,86435.78,88129.35,3.41
2016-11-24,12.23,12.37,12.16,12.1,89475.55,-0.03,-0.25,12.224,12.208,12.012,84233.16,87671.14,90767.95,3.39
2016-11-23,12.37,12.52,12.19,12.18,96020.01,-0.21,-1.69,12.262,12.183,11.991,84067.52,87792.89,89866.26,3.64
2016-11-22,12.16,12.45,12.4,12.13,95135.43,0.21,1.72,12.254,12.133,11.962,79766.82,85963.01,88961.96,3.61
2016-11-21,12.11,12.26,12.19,12.11,63057.05,0.01,0.08,12.228,12.079,11.918,79681.77,83064.32,87571.74,2.39
2016-11-18,12.37,12.4,12.18,12.15,77477.75,-0.17,-1.38,12.216,12.053,11.894,86138.1,85198.46,87721.33,2.94
2016-11-17,12.12,12.35,12.35,12.02,88647.36,0.2,1.65,12.192,12.03,11.872,91109.13,94283.49,90049.37,3.36
2016-11-16,12.29,12.35,12.15,12.12,74516.53,-0.12,-0.98,12.104,11.975,11.83,91518.25,93969.07,89080.41,2.83
2016-11-15,12.13,12.28,12.27,11.97,94710.15,0.14,1.15,12.012,11.924,11.785,92159.2,92371.84,89429.01,3.59
2016-11-14,12.06,12.26,12.13,12.02,95338.69,0.07,0.58,11.93,11.864,11.751,86446.86,92015.11,88220.85,3.61
2016-11-11,11.92,12.15,12.06,11.87,102332.9,0.15,1.26,11.89,11.828,11.724,84258.81,89822.92,86960.6,3.88
2016-11-10,11.78,11.97,11.91,11.74,90692.98,0.22,1.88,11.868,11.815,11.703,97457.86,93864.75,86862.21,3.44
2016-11-09,11.81,11.94,11.69,11.51,77721.29,-0.17,-1.43,11.846,11.798,11.68,96419.9,91939.64,85568.65,2.95
2016-11-08,11.96,12.02,11.86,11.84,66148.46,-0.07,-0.59,11.836,11.79,11.667,92584.47,91960.91,84887.87,2.51
2016-11-07,11.89,12.05,11.93,11.75,84398.44,-0.02,-0.17,11.798,11.757,11.635,97583.35,92079.17,84292.18,3.2
2016-11-04,12.1,12.36,11.95,11.89,168328.12,0.15,1.27,11.766,11.734,11.599,95387.03,90244.2,85240.28,6.38
2016-11-03,11.58,11.85,11.8,11.58,85503.18,0.16,1.38,11.762,11.713,11.549,90271.65,85815.25,79083.62,3.24
2016-11-02,11.71,11.76,11.64,11.61,58544.14,-0.1,-0.85,11.75,11.684,11.51,87459.38,84191.74,79102.27,2.22
2016-10-28,11.8,11.96,11.67,11.66,91142.85,-0.1,-0.85,11.744,11.646,11.488,91337.35,86486.19,80843.84,3.46
2016-10-27,11.87,11.87,11.77,11.66,73416.88,-0.16,-1.34,11.716,11.638,11.488,86574.99,84426.6,81471.16,2.78
2016-10-26,11.76,12.07,11.93,11.61,142751.2,0.19,1.62,11.702,11.62,11.476,85101.37,84098.28,82317.03,5.41
2016-10-25,11.61,11.75,11.74,11.57,71441.83,0.13,1.12,11.664,11.591,11.452,81358.85,79859.67,79176.06,2.71
2016-10-24,11.53,11.68,11.61,11.4,77933.99,0.08,0.69,11.618,11.562,11.444,80924.1,79197.67,81094.03,2.95
2016-10-21,11.64,11.75,11.53,11.4,67331.05,-0.17,-1.45,11.548,11.543,11.447,81635.03,77814.83,82917.14,2.55
2016-10-20,11.74,11.82,11.7,11.61,66048.79,-0.04,-0.34,11.56,11.513,11.452,82278.21,76505.2,85390.89,2.5
2016-10-19,11.52,11.77,11.74,11.52,124038.57,0.23,2.0,11.538,11.463,11.446,83095.19,80236.36,89486.26,4.7
2016-10-18,11.3,11.52,11.51,11.2,69268.1,0.25,2.22,11.518,11.384,11.425,78360.49,72352.0,92787.62,2.63
2016-10-17,11.52,11.69,11.26,11.24,81488.63,-0.33,-2.85,11.506,11.336,11.45,77471.24,74012.8,104908.44,3.09
2016-10-14,11.54,11.77,11.59,11.5,70546.94,0.0,0.0,11.538,11.329,11.498,73994.63,75201.5,123420.92,2.67
2016-10-13,11.62,11.67,11.59,11.48,70133.71,-0.05,-0.43,11.466,11.338,11.533,70732.19,78515.71,129285.43,2.66
2016-10-12,11.41,11.64,11.64,11.37,100365.05,0.19,1.66,11.388,11.332,11.511,77377.53,80535.78,130045.45,3.81
2016-10-11,11.43,11.48,11.45,11.33,64821.85,0.03,0.26,11.25,11.312,11.48,66343.51,78492.44,128797.8,2.46
